url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,label
2,0,1,2,5,5,1,1,3,0,4842,0,1
4,1,1,1,6,1,1,1,1,0,995,10,1
5,2,2,2,7,4,3,1,2,1,398,3,1
4,0,2,4,6,2,1,0,2,0,1051,10,1
4,1,1,3,6,6,2,0,1,1,1131,2,1
2,2,0,0,6,2,5,1,1,0,4271,8,1
1,1,1,0,5,1,3,0,0,0,2211,7,1
5,3,3,5,2,2,3,1,1,0,3555,8,1
4,2,2,0,5,2,3,0,3,1,3331,9,1
4,2,3,2,8,4,1,0,1,1,3043,6,1
8,2,3,7,1,5,5,1,0,0,2822,7,1
6,1,0,5,3,4,3,1,2,2,2249,6,1
7,0,1,4,3,2,0,1,1,1,2853,8,1
2,1,2,1,7,6,2,1,3,3,1210,7,1
6,2,0,3,4,5,1,1,3,2,3319,2,1
4,0,2,3,8,1,4,0,2,1,4267,2,1
4,2,1,3,3,2,1,1,1,0,2350,6,1
6,1,3,3,8,6,4,1,0,0,1028,6,1
6,1,3,5,6,4,2,1,1,1,4979,6,1
5,1,2,5,3,3,3,1,3,1,3041,0,1
3,3,2,2,6,2,0,1,2,1,2484,1,1
4,3,1,2,6,1,3,0,3,3,1276,6,1
6,0,3,6,1,4,3,1,3,2,1859,9,1
6,2,0,1,6,2,1,1,2,1,932,1,1
3,2,1,2,1,1,2,0,3,3,462,4,1
2,0,0,0,2,5,4,1,0,0,4295,1,1
3,1,3,0,5,3,2,1,1,1,3864,5,1
4,2,3,1,1,3,5,1,3,0,4903,2,1
6,2,2,0,2,6,5,1,2,2,2014,3,1
6,3,0,0,8,5,4,0,0,0,4142,1,1
5,2,3,2,8,6,1,0,0,0,4624,2,1
8,2,3,1,7,2,4,0,3,2,3320,5,1
7,2,3,4,2,5,0,1,1,1,4157,2,1
6,2,3,0,7,3,1,1,2,0,4811,9,1
3,2,2,1,5,5,1,0,1,1,3487,4,1
6,3,1,4,4,4,4,1,0,0,2335,6,1
5,3,0,5,7,3,2,0,2,2,4795,3,1
5,0,3,1,2,4,4,0,0,0,934,6,1
4,3,1,1,7,5,2,0,1,0,4667,2,1
8,1,3,0,1,6,1,0,3,2,2549,5,1
3,1,3,1,3,6,4,1,3,1,790,9,1
7,1,3,5,6,5,1,0,1,1,3417,1,1
6,1,0,1,8,4,1,1,0,0,2400,9,1
3,2,3,2,6,4,5,1,1,1,1561,1,1
4,0,3,3,3,4,1,0,3,1,2335,10,1
8,2,0,8,5,5,4,1,3,3,583,9,1
2,0,0,1,4,3,0,1,0,0,2109,6,1
4,1,0,3,1,5,1,0,0,0,4989,7,1
7,3,3,4,6,5,4,0,0,0,542,2,1
1,1,0,0,8,6,3,0,0,0,2315,7,1
8,0,3,6,2,5,5,0,3,3,1070,1,1
1,1,0,1,3,1,4,0,2,0,1413,6,1
6,0,1,3,8,3,5,1,2,1,3394,4,1
6,3,1,6,5,1,1,0,2,0,4503,9,1
1,0,0,0,2,2,0,0,3,0,4436,7,1
5,0,2,4,3,3,2,1,1,0,1387,9,1
2,2,0,2,8,3,4,0,1,1,4893,8,1
6,2,2,0,8,1,5,0,1,0,952,6,1
8,2,2,0,5,6,5,1,0,0,4322,4,1
2,1,2,1,5,2,0,1,2,2,1955,3,1
3,3,2,3,1,4,4,1,3,2,4031,0,1
8,2,2,4,1,6,2,1,2,1,388,0,1
8,2,0,6,5,5,3,1,2,0,1074,0,1
1,0,0,0,8,6,0,1,1,0,1365,1,1
8,2,2,4,7,5,0,1,0,0,499,0,1
3,2,2,3,8,2,3,0,1,1,4455,4,1
3,1,1,0,3,6,2,1,1,1,1324,8,1
1,1,0,1,7,5,4,1,3,0,2770,0,1
3,0,2,3,5,3,2,1,0,0,1473,8,1
2,2,1,2,5,4,3,0,1,0,1965,1,1
5,2,1,1,3,4,4,0,0,0,4262,6,1
1,0,0,0,4,5,0,1,1,0,1374,10,1
3,1,2,0,2,4,5,1,1,0,4793,9,1
8,2,1,1,2,6,1,0,2,1,2487,4,1
1,1,1,0,7,1,1,0,3,1,2626,6,1
8,3,0,4,3,4,2,0,2,1,3711,3,1
3,1,2,2,7,6,4,0,1,0,4412,8,1
2,2,0,1,7,1,2,1,1,1,2660,3,1
7,3,1,5,3,1,0,1,0,0,1084,8,1
3,1,2,0,5,4,5,1,0,0,716,1,1
4,1,2,0,1,6,1,0,0,0,3134,10,1
5,1,0,2,2,2,2,0,3,0,4709,6,1
1,0,0,1,6,3,0,0,1,1,1644,2,1
7,3,0,0,5,4,2,1,2,1,1524,2,1
1,1,0,1,5,3,5,0,2,0,2196,8,1
6,3,2,4,1,1,4,1,1,0,4068,0,1
1,0,1,1,7,4,5,0,0,0,4659,6,1
3,3,0,2,6,5,2,1,1,0,2441,3,1
6,0,3,3,4,2,2,0,3,3,2097,2,1
3,0,2,2,1,3,2,1,0,0,3886,6,1
3,2,1,0,7,1,5,1,0,0,1825,5,1
3,1,0,3,6,1,0,0,3,1,1451,3,1
8,0,3,8,5,2,1,0,2,2,4304,10,1
5,0,0,0,2,5,5,0,2,0,4599,7,1
6,0,3,1,4,1,4,0,3,3,3905,2,1
1,1,0,1,7,5,0,0,3,2,2086,10,1
3,0,2,3,6,2,5,1,3,2,4175,3,1
5,1,0,5,8,6,3,1,3,0,779,6,1
3,0,0,2,8,4,1,1,2,0,622,1,1
5,2,1,4,2,4,5,0,3,3,2126,1,1
3,2,1,3,4,6,4,0,1,1,2507,4,1
6,0,2,6,7,2,2,1,3,2,3594,3,1
4,2,0,1,2,5,4,0,3,0,4329,9,1
2,0,1,2,5,5,5,0,1,1,3963,2,1
7,0,0,0,3,1,4,1,1,0,324,4,1
4,2,3,0,5,4,2,1,3,0,3352,0,1
2,1,0,1,3,6,4,1,1,0,3785,2,1
2,0,1,2,5,2,5,1,3,1,2806,9,1
8,3,2,2,1,1,4,0,2,2,1982,3,1
7,3,0,7,3,2,5,0,1,1,2047,2,1
5,2,2,5,5,6,1,0,3,0,1034,8,1
4,2,0,2,7,3,2,1,2,2,2088,0,1
7,0,3,1,8,4,1,0,1,0,811,1,1
7,0,1,5,2,4,1,1,3,3,713,2,1
6,0,2,5,6,6,0,1,1,0,4509,0,1
1,0,1,0,6,5,4,1,1,1,2964,0,1
2,1,0,2,6,6,3,0,1,1,2327,10,1
8,2,2,0,7,3,3,0,0,0,2101,7,1
7,0,1,5,7,4,5,0,0,0,1579,4,1
2,0,2,1,1,2,4,0,0,0,917,1,1
8,2,3,1,5,6,0,0,0,0,2413,7,1
7,3,2,7,2,3,1,0,1,1,3283,7,1
2,2,2,0,7,4,2,1,2,1,899,6,1
4,2,2,2,2,3,5,0,2,0,3294,9,1
1,0,0,0,8,4,1,0,2,0,2474,9,1
7,3,1,3,6,2,0,0,3,2,3812,9,1
4,0,1,1,8,2,3,0,3,0,800,3,1
6,0,1,2,5,6,2,0,3,0,4889,3,1
2,1,0,0,2,1,0,0,0,0,701,3,1
4,1,1,4,2,6,3,1,0,0,2103,8,1
5,0,1,3,5,1,5,0,1,0,4211,4,1
4,1,0,1,3,2,5,0,0,0,4586,3,1
8,3,3,5,4,1,3,0,3,1,1723,4,1
3,2,0,1,5,6,2,0,0,0,4191,10,1
8,2,2,0,5,1,1,0,0,0,2063,7,1
6,3,0,4,5,4,3,1,0,0,3643,3,1
7,3,2,1,2,4,2,1,0,0,4526,9,1
6,2,2,2,3,1,4,1,2,2,4870,3,1
6,1,3,4,4,4,5,0,2,2,4081,8,1
5,2,3,4,2,5,3,0,0,0,1656,6,1
5,3,1,0,7,1,4,1,0,0,2888,1,1
7,1,0,5,1,4,0,1,2,1,392,8,1
6,1,3,6,4,3,0,1,3,3,1458,6,1
6,2,2,2,4,3,2,0,0,0,2382,8,1
7,2,1,3,2,2,4,0,3,0,3343,4,1
2,2,2,1,6,1,2,1,2,1,3388,1,1
5,0,1,1,3,6,4,0,1,1,2994,10,1
1,1,0,1,6,6,5,0,2,1,3779,10,1
4,1,0,2,2,4,3,1,1,0,1173,0,1
1,1,0,0,1,2,3,0,0,0,3536,3,1
1,0,0,0,7,2,5,0,2,1,2946,7,1
3,3,1,2,4,6,1,1,0,0,672,6,1
7,1,3,5,6,2,5,1,2,2,1153,9,1
1,0,1,1,2,4,4,1,0,0,2256,2,1
2,1,0,0,8,4,4,0,0,0,3269,10,1
1,0,1,0,4,6,1,1,1,0,4876,10,1
5,1,0,1,1,6,0,1,0,0,4679,3,1
6,1,2,5,7,3,0,0,2,1,4046,1,1
8,3,2,4,3,1,2,0,3,0,1067,4,1
2,2,1,0,1,3,2,1,1,1,3495,6,1
1,1,1,0,7,6,5,1,3,1,1351,5,1
6,0,3,0,5,1,1,0,0,0,1678,3,1
7,3,1,3,2,1,0,0,1,1,3287,0,1
3,3,2,2,5,5,2,1,3,0,803,0,1
8,2,3,0,8,4,4,1,2,1,3715,10,1
6,1,1,0,1,3,5,1,2,1,1344,4,1
7,3,3,5,8,4,3,1,2,0,1103,0,1
2,2,0,0,3,4,4,0,1,0,3688,8,1
3,1,2,0,4,6,3,0,3,2,4424,3,1
4,0,3,1,8,2,4,1,1,0,1132,10,1
7,1,2,7,8,4,3,1,3,0,1009,4,1
4,1,1,1,8,6,2,1,1,1,3756,8,1
1,1,1,1,8,3,4,1,2,2,2042,4,1
1,1,0,0,7,1,3,1,2,1,4819,0,1
8,2,1,4,4,3,0,0,1,1,1249,0,1
5,0,3,2,8,4,5,1,3,3,3684,5,1
8,1,0,5,6,1,1,1,1,0,3976,7,1
8,2,1,6,6,3,4,0,2,0,2840,7,1
6,3,1,4,8,5,1,0,2,1,2279,1,1
2,1,1,0,4,2,2,0,2,0,3365,3,1
3,0,0,2,8,5,3,1,3,2,3876,6,1
7,2,2,2,8,2,0,1,2,0,1650,2,1
4,3,1,4,4,4,4,0,1,1,771,8,1
5,1,1,2,8,1,4,0,2,2,1593,4,1
8,1,3,8,8,6,2,0,2,2,3275,9,1
6,1,0,4,3,3,3,1,0,0,1734,1,1
4,3,1,0,2,6,0,0,2,0,3996,6,1
5,0,3,0,3,5,2,0,2,1,2860,4,1
6,1,0,3,5,4,0,1,0,0,1507,2,1
4,2,2,3,4,4,0,0,0,0,1026,9,1
8,3,1,7,6,4,5,0,1,1,4202,10,1
2,1,2,0,3,5,0,1,2,0,2148,3,1
3,1,0,1,1,3,5,0,1,0,4428,9,1
7,3,0,0,6,1,2,0,1,0,3266,1,1
1,1,0,0,7,1,2,1,1,1,1381,6,1
3,0,2,0,2,3,5,0,0,0,4441,8,1
5,0,0,1,2,6,4,0,3,3,4199,8,1
8,3,2,6,7,5,1,0,0,0,4235,1,1
2,0,2,2,2,2,4,1,0,0,1560,10,1
8,0,2,4,6,6,3,0,2,1,1412,3,1
8,3,0,4,1,2,1,0,1,0,3211,2,1
4,3,3,0,2,6,0,0,1,1,4426,10,1
3,2,3,2,1,5,2,1,1,1,4912,9,1
4,0,3,4,8,1,4,0,1,0,3313,1,1
6,1,3,5,8,3,1,0,3,1,4076,6,1
4,3,2,2,7,6,5,1,1,0,1286,10,1
1,0,0,1,7,4,5,0,3,3,3611,8,1
8,3,0,5,8,2,5,0,2,2,4779,8,1
7,0,1,5,6,4,5,0,2,1,3007,0,1
6,1,1,0,8,1,4,1,0,0,1494,9,1
6,0,0,5,4,3,0,1,1,0,389,1,1
4,0,1,0,2,5,3,1,1,1,4931,6,1
6,1,3,6,6,2,4,0,1,1,4099,6,1
3,3,2,2,7,5,5,1,3,2,494,4,1
3,2,2,3,1,2,2,1,3,2,4805,1,1
4,3,1,4,6,4,1,0,2,2,1233,10,1
6,1,2,2,7,4,2,1,3,0,3409,7,1
8,0,0,2,2,4,3,0,2,0,4040,10,1
2,1,2,1,6,6,1,1,2,2,2060,7,1
7,2,2,6,5,6,3,1,3,3,3242,7,1
8,2,0,1,4,3,1,1,2,1,4851,7,1
1,1,0,1,6,1,1,1,1,0,4983,6,1
5,0,2,0,3,3,1,1,2,0,2274,1,1
2,1,1,2,2,2,3,0,2,2,4392,5,1
3,2,3,3,6,4,4,1,0,0,4374,4,1
2,2,2,1,1,4,5,0,2,1,4389,2,1
6,1,0,5,6,5,1,0,2,2,2377,10,1
1,0,1,1,7,2,5,0,0,0,3170,6,1
6,3,0,1,8,2,1,1,3,1,2800,1,1
5,1,1,1,5,3,1,0,3,0,2213,7,1
5,0,3,2,3,3,3,0,3,0,653,2,1
7,1,2,1,6,6,0,1,0,0,1012,3,1
8,1,2,8,1,5,2,0,1,1,3409,10,1
3,1,1,1,4,4,0,1,1,0,2290,8,1
1,1,1,0,7,1,0,0,3,1,4479,0,1
1,0,1,0,8,6,3,0,1,1,4200,3,1
2,0,2,1,5,4,5,1,1,0,966,8,1
1,1,1,0,7,6,4,1,1,0,1173,7,1
2,1,1,1,2,4,3,1,0,0,546,9,1
6,0,0,1,3,6,5,1,3,3,1504,8,1
6,2,1,6,2,6,2,0,0,0,4844,9,1
2,0,1,1,3,3,1,1,3,0,2013,3,1
2,1,0,1,5,3,5,0,1,1,3283,7,1
4,1,3,0,2,5,3,1,0,0,1970,9,1
1,1,1,1,8,2,0,1,0,0,4463,3,1
5,2,3,5,3,4,0,0,2,2,2735,1,1
4,1,3,0,4,4,5,1,2,0,4693,1,1
3,1,1,2,6,3,5,0,0,0,750,5,1
4,1,0,0,1,6,1,1,3,2,4612,0,1
7,1,1,6,5,2,4,0,0,0,3729,7,1
6,1,0,0,2,6,5,1,2,0,1484,7,1
6,1,0,6,1,1,1,1,0,0,4540,9,1
4,1,0,2,7,5,5,0,2,2,2019,6,1
7,1,3,6,7,4,3,0,1,0,2074,8,1
2,0,1,0,8,6,1,1,0,0,4635,6,1
5,2,2,3,6,5,1,0,2,2,1042,9,1
4,1,2,1,3,6,1,1,2,1,3540,5,1
1,1,1,1,8,6,2,1,0,0,1060,10,1
3,1,2,2,7,6,3,0,3,1,2706,10,1
4,1,2,3,1,6,1,1,3,2,4196,1,1
7,2,1,7,1,1,2,1,1,1,882,9,1
8,0,1,1,5,4,3,1,2,2,445,0,1
8,1,2,2,3,5,4,0,2,2,1563,6,1
6,3,0,6,4,5,2,0,2,1,2383,9,1
2,2,0,0,3,2,4,1,3,3,2502,7,1
4,3,2,4,5,3,0,1,0,0,830,5,1
7,2,1,5,7,2,4,1,2,2,3365,9,1
6,2,2,0,1,3,5,0,1,0,4109,7,1
3,3,1,2,1,5,0,1,2,2,2688,0,1
4,2,3,1,4,6,1,0,2,1,2173,5,1
4,3,1,2,7,5,3,0,0,0,4480,5,1
1,1,1,1,2,3,3,0,2,2,4650,5,1
5,3,3,5,6,4,0,0,3,1,4734,9,1
2,0,1,0,3,3,4,0,1,1,2479,4,1
1,1,1,0,6,1,3,1,3,0,2420,2,1
7,3,2,5,5,3,2,0,3,1,417,2,1
8,0,0,4,1,1,2,0,3,2,1562,1,1
7,1,2,4,4,5,5,1,1,0,4226,4,1
4,2,1,4,3,2,0,1,1,0,3480,6,1
6,1,3,0,6,4,5,0,1,1,3612,8,1
4,0,2,0,4,3,2,0,2,0,3969,8,1
2,1,0,2,3,4,0,0,2,2,2025,0,1
5,1,0,5,6,1,4,0,1,1,4910,1,1
4,3,3,3,8,5,1,1,3,2,1125,6,1
2,1,0,1,2,2,0,0,0,0,3140,1,1
4,2,1,0,4,6,2,1,1,1,4596,2,1
1,1,0,0,8,6,2,1,1,0,4477,4,1
6,2,0,1,7,5,5,1,2,2,3388,8,1
3,0,3,1,1,5,3,0,3,2,4069,4,1
2,1,0,1,5,2,2,1,0,0,973,10,1
8,3,2,4,8,5,0,0,1,1,1617,3,1
2,2,1,0,3,2,0,1,3,3,3632,4,1
3,0,3,2,4,2,2,0,1,0,3526,6,1
2,0,2,2,5,1,4,0,0,0,3431,6,1
4,2,3,1,1,2,0,1,3,0,700,6,1
5,1,1,3,6,6,4,1,1,1,1105,3,1
6,1,3,5,3,1,1,1,2,0,2358,5,1
4,1,2,4,2,2,1,0,0,0,4424,7,1
4,3,0,0,5,6,5,0,2,2,1273,6,1
1,0,0,0,6,3,2,1,0,0,3633,7,1
1,0,1,1,8,5,2,0,1,0,4798,8,1
4,0,3,0,4,6,4,1,3,3,1793,7,1
5,2,3,1,8,2,3,0,0,0,1163,6,1
5,2,2,0,6,5,2,1,0,0,2078,2,1
8,3,1,2,8,4,5,0,1,0,1712,10,1
1,1,1,1,2,2,2,1,2,1,3521,10,1
4,1,0,2,7,3,3,0,0,0,2422,1,1
5,2,0,2,2,4,3,1,1,0,3286,9,1
5,2,2,3,5,4,5,0,3,1,2106,1,1
5,1,2,0,3,3,2,0,1,1,612,8,1
8,0,3,1,2,3,4,0,0,0,681,3,1
2,1,2,0,1,6,2,0,0,0,4944,7,1
4,3,3,3,1,2,1,1,0,0,3817,5,1
8,3,3,0,7,1,5,0,3,1,717,2,1
2,1,1,0,5,6,3,0,2,2,4350,8,1
8,2,1,8,1,6,1,1,1,1,367,6,1
4,2,0,3,7,4,1,1,0,0,2551,9,1
8,1,1,8,2,3,5,0,2,0,4600,9,1
1,1,1,1,1,1,0,0,2,1,2477,0,1
8,2,3,4,3,1,5,1,1,0,1323,9,1
3,1,0,2,8,2,4,1,1,1,2927,7,1
4,3,3,3,4,1,5,0,2,0,1089,10,1
1,0,1,0,2,3,0,1,1,1,3743,9,1
4,2,1,2,8,3,2,1,0,0,1498,5,1
7,0,3,6,7,1,5,0,0,0,3146,7,1
3,3,2,0,7,4,5,1,3,3,2591,8,1
6,3,0,0,7,4,4,1,0,0,4650,0,1
5,1,2,3,2,4,2,1,2,0,746,5,1
1,0,0,1,2,5,4,0,2,0,3664,7,1
8,1,3,3,8,3,3,0,1,1,2982,10,1
5,2,3,4,4,2,4,1,3,0,1432,4,1
4,2,0,0,8,6,3,1,2,0,4060,7,1
1,1,0,1,8,5,4,1,0,0,1617,9,1
2,2,0,0,3,6,4,1,2,1,2638,0,1
3,2,2,3,1,2,1,1,0,0,3521,9,1
8,0,3,5,8,2,0,0,0,0,2535,3,1
5,1,0,0,6,6,3,0,1,1,1274,8,1
4,3,0,2,7,5,4,1,0,0,2518,8,1
8,2,3,4,4,6,4,1,1,1,2971,2,1
8,1,1,5,1,5,0,1,1,0,4772,4,1
7,0,3,3,8,2,0,1,0,0,4346,0,1
2,0,0,0,5,1,2,1,2,0,2598,4,1
5,0,1,2,1,3,1,0,3,2,1090,1,1
8,3,0,6,4,1,3,1,1,0,749,0,1
7,0,1,2,3,2,1,1,2,1,724,7,1
8,1,1,0,5,1,4,1,3,2,1473,4,1
8,0,1,5,6,6,0,0,2,1,1855,2,1
3,0,1,0,5,6,5,1,3,1,1136,10,1
4,3,3,2,5,3,5,1,3,3,911,1,1
3,0,2,0,5,1,5,0,1,1,1169,3,1
5,1,2,2,4,1,3,1,2,0,1460,9,1
4,3,0,2,4,1,1,1,0,0,2165,1,1
6,2,0,5,3,4,4,1,3,0,2779,6,1
6,2,3,6,3,6,2,1,3,0,4469,2,1
1,1,1,0,2,6,5,1,2,2,1905,6,1
1,0,1,0,8,2,2,1,0,0,1067,9,1
6,0,3,1,5,6,1,1,1,1,2613,5,1
7,0,2,2,3,6,3,1,2,2,2455,10,1
2,1,2,1,6,3,2,1,2,0,3634,6,1
7,0,0,7,3,3,2,0,0,0,700,6,1
6,2,1,6,2,4,1,1,2,2,2818,2,1
8,0,0,4,4,1,3,0,3,3,1790,6,1
5,3,3,3,3,3,1,1,0,0,2456,0,1
1,1,1,0,5,3,5,0,0,0,1017,8,1
2,0,1,1,3,6,1,0,1,0,800,8,1
7,1,1,5,3,6,5,1,3,3,4326,4,1
2,0,1,1,7,1,0,0,1,1,1320,0,1
1,1,0,1,1,1,2,0,0,0,4933,7,1
8,3,0,3,8,4,0,0,1,0,1157,1,1
7,2,0,2,3,5,2,1,1,1,4250,0,1
4,1,1,0,1,3,3,0,2,2,2082,9,1
1,0,0,1,3,2,3,0,3,0,4033,7,1
6,3,2,3,4,6,1,0,0,0,1572,1,1
2,0,1,1,1,3,5,0,0,0,1579,5,1
4,0,1,1,6,5,3,1,2,1,3371,6,1
2,0,0,1,7,5,5,0,3,3,2608,7,1
4,1,3,4,6,5,4,1,2,0,4692,8,1
2,0,1,2,8,1,1,0,0,0,2383,4,1
2,0,2,2,8,6,2,0,1,0,1322,8,1
2,2,2,2,2,3,4,1,2,2,4086,10,1
7,1,0,4,5,2,1,1,0,0,619,2,1
2,0,2,1,4,5,3,1,2,2,3552,3,1
3,3,2,0,2,3,5,1,0,0,1575,8,1
3,3,2,3,8,5,0,1,1,1,1764,4,1
4,1,2,2,3,4,0,1,1,1,975,9,1
2,0,2,1,5,2,2,1,2,0,1224,9,1
4,1,2,4,4,5,2,0,2,2,928,1,1
6,0,3,6,7,5,2,1,0,0,2011,9,1
6,3,1,0,7,5,4,0,2,1,2646,8,1
4,2,1,0,5,5,1,1,1,1,2954,7,1
8,1,2,0,5,6,2,0,2,1,4229,1,1
8,2,3,0,3,1,1,0,3,0,3916,3,1
3,3,3,2,5,5,3,0,0,0,4036,0,1
4,1,3,4,5,1,0,1,3,3,3404,10,1
7,3,1,2,1,2,4,1,2,0,4566,1,1
5,1,3,3,2,4,0,0,3,0,347,7,1
4,0,2,2,8,4,3,1,2,0,2824,2,1
5,0,1,5,6,5,1,1,0,0,456,4,1
1,0,1,1,7,6,2,0,0,0,1754,5,1
4,3,0,2,2,6,3,1,0,0,4422,3,1
4,2,1,4,5,3,3,0,2,1,1577,10,1
4,3,3,2,5,1,4,0,0,0,3712,5,1
3,1,2,1,2,3,3,1,2,1,2783,2,1
4,1,0,2,4,2,0,1,1,1,4480,4,1
2,0,2,1,8,5,2,1,0,0,4346,8,1
2,1,1,0,4,5,3,0,3,3,3308,5,1
3,0,0,0,2,3,4,1,0,0,3420,4,1
4,2,0,3,6,6,3,1,1,1,1933,9,1
4,2,0,1,2,2,1,1,3,0,2478,0,1
2,1,0,0,2,6,1,0,3,1,3626,7,1
6,0,3,3,8,6,0,0,1,1,4031,3,1
7,3,2,7,2,2,0,0,1,1,3229,9,1
1,0,0,1,1,6,5,0,3,0,2105,0,1
8,2,3,3,8,2,0,0,2,1,3333,5,1
7,1,0,2,7,3,3,1,0,0,3336,10,1
5,1,2,1,3,6,1,0,3,0,4589,10,1
8,2,3,7,4,5,3,1,0,0,3873,5,1
6,3,1,2,1,5,3,1,2,1,2457,10,1
5,2,1,0,1,2,5,0,0,0,3858,1,1
8,2,0,3,7,3,4,1,1,0,2120,2,1
5,3,2,3,6,4,1,0,1,0,1434,4,1
5,3,1,1,3,2,2,0,2,2,3124,8,1
1,1,1,0,5,1,0,1,3,1,1598,8,1
1,1,1,0,4,3,5,0,0,0,2691,9,1
2,2,1,2,2,3,0,1,3,1,2941,10,1
8,1,1,6,5,1,1,1,3,2,1361,1,1
3,2,3,3,5,4,0,0,0,0,1287,1,1
8,3,3,5,3,1,5,0,1,1,1932,2,1
1,0,0,1,6,2,3,1,3,0,3925,1,1
6,2,0,6,8,1,2,1,1,0,4710,8,1
3,3,3,2,2,5,0,0,1,1,2087,5,1
4,0,3,0,3,4,0,0,0,0,3739,4,1
3,2,0,3,2,6,2,0,3,1,2742,3,1
4,2,3,4,1,1,3,1,3,3,2646,0,1
6,2,3,3,4,6,4,0,1,1,3201,0,1
3,1,2,1,1,2,1,1,3,2,1960,3,1
4,2,1,1,8,3,2,1,3,2,4098,5,1
5,2,2,1,6,3,2,0,1,1,370,4,1
7,0,2,7,7,3,0,1,2,2,1010,1,1
8,3,3,5,1,2,0,1,2,0,1264,10,1
5,1,2,5,8,2,2,1,0,0,4392,9,1
6,1,3,2,3,4,4,0,2,1,4175,1,1
6,3,2,5,1,6,5,1,1,0,2097,1,1
8,1,2,3,2,2,3,0,1,0,2596,4,1
5,2,3,3,2,6,1,1,0,0,2799,4,1
8,3,2,0,8,3,5,0,3,1,3906,8,1
3,3,2,2,5,5,3,0,1,0,1427,7,1
1,1,1,0,3,1,2,0,1,0,4974,0,1
7,2,2,1,3,4,0,1,1,1,3988,8,1
1,0,0,0,8,5,1,1,0,0,618,8,1
3,0,3,3,8,3,0,1,3,0,2175,6,1
2,2,2,0,3,6,0,1,3,3,2660,0,1
3,1,0,0,8,5,0,0,3,2,4632,9,1
1,1,1,1,7,4,3,0,3,0,3695,4,1
3,0,0,2,8,4,2,1,2,1,1508,8,1
6,1,3,3,2,6,2,1,1,0,2676,2,1
4,2,3,0,1,1,3,0,2,1,1563,1,1
6,3,3,1,7,2,4,1,1,1,2406,2,1
6,2,2,3,1,4,5,1,2,2,719,10,1
5,1,0,0,3,5,4,1,1,0,4030,1,1
1,1,0,0,4,1,1,1,2,2,4555,9,1
6,3,2,0,3,6,3,0,1,1,1145,9,1
4,1,0,4,2,4,4,0,1,0,4761,0,1
4,3,1,0,3,2,1,1,1,0,2416,10,1
7,0,3,5,4,5,4,1,3,1,1999,4,1
7,1,2,2,5,1,4,1,3,0,2892,9,1
3,0,1,2,2,2,1,1,1,1,3041,0,1
8,1,3,4,7,3,3,0,1,0,4272,2,1
8,2,1,2,2,5,0,1,2,0,3537,8,1
2,1,0,2,8,5,2,1,3,1,4613,4,1
3,1,3,1,6,5,2,1,1,0,4051,3,1
5,0,3,3,3,4,2,1,1,1,4677,1,1
3,3,3,2,1,3,2,0,1,0,4439,7,1
5,2,2,5,2,6,2,0,3,2,1922,10,1
1,0,1,1,5,3,5,0,3,3,3895,7,1
5,2,1,0,4,4,5,1,3,0,4683,9,1
7,0,0,1,5,6,1,0,1,0,3223,0,1
6,1,1,0,4,6,2,0,1,1,3408,7,1
3,0,0,0,4,2,3,0,1,0,3495,9,1
3,2,2,0,8,3,1,1,1,0,2279,10,1
2,0,1,1,2,4,2,0,2,2,3014,1,1
8,1,0,2,3,3,4,1,1,1,4839,6,1
4,3,2,1,5,2,5,1,1,0,4102,4,1
6,1,3,1,7,3,5,1,1,0,3870,0,1
7,2,2,3,1,2,3,0,0,0,4404,6,1
6,1,3,1,4,6,4,1,0,0,840,0,1
2,0,2,1,1,2,4,0,1,1,1394,3,1
3,0,1,3,8,6,0,0,2,0,2248,1,1
8,1,1,5,6,5,4,1,3,1,1857,6,1
5,1,1,1,7,4,5,0,0,0,1508,4,1
5,2,2,2,7,5,2,1,1,1,381,5,1
2,2,0,1,6,6,0,0,1,0,4695,2,1
3,1,0,0,2,3,2,0,3,3,2185,1,1
4,3,2,2,8,6,1,1,0,0,1884,7,1
6,3,3,5,3,5,1,0,1,1,3730,4,1
1,0,1,1,2,6,4,1,1,0,2979,2,1
6,3,0,1,7,1,2,1,2,0,696,10,1
7,2,0,5,1,5,4,0,1,1,3486,4,1
7,1,2,6,7,2,5,0,0,0,3479,1,1
2,0,1,1,2,1,3,1,2,2,2176,10,1
3,2,0,0,5,5,3,0,1,0,3522,6,1
7,1,2,1,5,4,5,1,0,0,3931,6,1
5,2,2,0,5,6,2,1,2,0,1081,5,1
1,0,1,0,7,3,5,0,2,2,4829,5,1
7,1,1,6,1,4,3,1,2,1,1096,2,1
4,2,1,3,2,6,3,1,2,0,2318,5,1
2,2,0,2,8,5,3,0,0,0,1724,6,1
1,1,0,0,4,2,5,0,1,0,1012,1,1
2,0,2,0,2,4,3,0,1,0,2246,0,1
2,0,2,1,3,6,0,1,0,0,1031,4,1
6,0,2,1,5,3,3,1,0,0,1939,3,1
5,2,2,0,6,5,2,1,1,0,2598,0,1
3,1,0,3,6,1,3,0,1,1,2874,0,1
6,1,0,0,8,1,5,0,1,0,583,1,1
6,3,2,0,7,2,3,0,1,1,764,6,1
6,0,3,6,1,6,4,1,2,1,4657,5,1
3,0,0,0,8,6,4,0,1,1,4846,7,1
