url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,phishing_percentage,label
0,0,1,1,3,3,5,1,1,1,134,6,71,1
0,0,2,2,4,0,5,0,2,0,832,8,86,1
1,0,0,0,1,0,1,0,0,0,548,1,13,0
0,0,0,2,1,1,5,1,2,0,704,2,50,1
2,0,0,2,5,1,0,0,0,0,666,8,38,0
0,0,0,0,0,0,1,0,0,0,650,0,18,0
0,0,0,2,5,1,0,0,0,0,522,8,39,0
0,0,0,0,0,0,1,0,0,0,298,0,18,0
0,0,0,0,1,0,1,0,0,0,787,0,23,0
0,0,0,0,1,1,1,0,0,0,465,2,32,0
5,0,0,1,4,0,1,1,1,1,772,4,85,1
4,0,2,2,2,6,2,1,0,0,741,3,88,1
1,1,1,1,1,5,5,1,1,1,1012,5,100,1
2,1,2,0,1,5,4,0,1,0,1925,8,99,1
1,0,0,0,0,0,0,0,0,0,619,0,25,0
4,1,2,0,0,4,2,1,2,0,849,6,74,1
1,0,0,0,0,1,0,0,0,0,506,1,28,0
0,0,2,2,1,6,4,0,1,0,426,2,64,1
4,2,0,2,5,3,2,0,0,1,574,1,72,1
1,0,0,0,1,0,0,0,0,0,630,5,33,0
3,0,1,0,0,5,1,0,0,0,1167,4,49,0
2,2,2,2,1,3,5,1,1,2,1438,1,94,1
2,1,0,2,3,2,2,1,1,2,113,8,66,1
1,0,0,0,0,0,0,0,0,0,626,1,17,0
0,0,0,0,0,0,1,0,0,0,716,0,27,0
1,1,1,2,0,3,5,1,1,0,1309,2,84,1
3,0,0,0,1,4,4,0,0,2,1149,0,82,1
1,0,0,1,1,4,3,0,2,2,1455,4,73,1
0,0,0,0,1,1,1,0,0,0,274,0,10,0
1,0,2,2,4,2,1,1,1,0,240,3,52,1
3,0,0,0,0,1,1,0,0,0,297,2,48,0
4,2,0,2,4,6,0,0,1,0,366,8,60,1
1,0,0,0,1,1,0,0,0,0,457,1,0,0
1,0,0,0,1,1,0,0,0,0,535,0,29,0
1,0,0,0,6,0,0,0,0,0,390,8,32,0
2,0,0,2,5,6,0,0,2,0,114,6,52,1
1,1,1,1,0,1,3,1,1,2,967,5,83,1
2,2,1,0,3,4,4,1,0,1,1245,8,78,1
2,1,2,1,6,5,3,0,2,0,343,3,61,1
1,0,0,2,3,6,2,0,0,0,896,0,57,1
0,0,0,0,1,1,0,0,0,0,165,1,11,0
1,0,0,0,0,0,1,0,0,0,510,1,28,0
4,0,0,2,3,3,0,0,2,2,685,3,91,1
0,0,0,0,0,0,1,0,0,0,222,0,4,0
0,0,0,0,1,1,1,0,0,0,785,1,20,0
1,0,2,2,0,0,4,1,2,0,1245,5,51,1
1,0,0,2,1,3,1,0,0,0,109,4,44,0
1,0,0,0,0,0,1,0,0,0,448,0,22,0
2,2,2,1,5,3,3,1,0,1,1039,7,65,1
0,0,0,1,0,3,5,0,2,2,570,5,75,1
2,2,2,0,5,6,2,0,1,0,290,6,52,1
5,1,0,2,1,3,2,1,0,2,651,2,86,1
5,0,1,2,1,1,5,0,1,0,569,3,95,1
2,0,0,0,2,0,0,0,0,0,222,1,31,0
5,1,2,0,6,6,4,0,1,1,1371,5,86,1
4,1,1,0,6,4,2,1,0,0,1281,2,63,1
1,0,0,0,1,0,1,0,0,0,301,0,6,0
0,0,1,2,0,0,5,0,1,0,1289,1,58,1
1,0,2,1,1,4,1,0,0,0,342,4,41,0
4,1,1,0,3,3,1,1,2,0,862,5,60,1
2,1,0,2,1,4,5,0,0,0,652,3,51,1
3,1,0,0,6,5,1,1,0,0,963,7,71,1
1,0,0,0,1,1,1,0,0,0,675,0,17,0
0,0,0,0,6,2,3,0,1,0,785,4,50,1
2,0,2,2,6,2,1,0,0,0,943,1,46,0
2,0,2,0,4,4,0,0,0,0,682,5,44,0
2,0,2,1,6,5,1,0,0,0,1010,1,41,0
2,0,1,2,1,6,0,1,0,0,963,6,48,0
0,0,0,0,0,1,0,0,0,0,421,1,9,0
2,2,1,2,5,3,2,1,1,2,1302,8,83,1
3,0,0,0,1,5,1,1,2,0,263,3,57,1
1,0,0,0,0,0,0,0,0,0,584,0,21,0
1,0,0,0,0,0,1,0,0,0,416,0,3,0
1,0,0,0,1,0,0,0,0,0,390,1,10,0
1,0,2,0,0,0,5,1,1,1,1056,8,80,1
2,0,0,0,3,0,0,0,0,0,705,7,34,0
5,2,2,1,4,5,5,1,1,1,1205,3,80,1
1,0,0,0,1,1,1,0,0,0,366,0,11,0
0,0,0,0,4,0,1,0,0,0,393,7,38,0
0,0,1,1,0,6,3,1,2,0,114,8,68,1
1,0,1,2,3,3,0,0,0,0,898,6,47,0
1,0,0,0,0,1,0,0,0,0,629,1,28,0
2,0,0,2,4,1,1,0,0,0,292,1,36,0
0,0,0,0,1,0,1,0,0,0,732,1,23,0
2,0,0,0,4,1,0,0,0,0,428,0,34,0
0,0,0,0,0,0,0,0,0,0,388,1,19,0
1,0,0,0,0,0,0,0,0,0,254,0,16,0
1,1,1,1,6,6,3,1,1,0,164,5,63,1
0,0,0,0,0,1,1,0,0,0,173,1,10,0
0,0,0,0,1,1,0,0,0,0,224,0,23,0
3,0,0,2,0,1,1,0,0,0,1167,3,49,0
3,2,1,1,1,5,5,0,2,0,1225,8,60,1
1,0,0,0,1,1,0,0,0,0,469,0,15,0
1,0,0,2,3,2,0,0,1,2,345,6,85,1
0,0,0,0,0,1,0,0,0,0,480,1,31,0
0,0,0,0,3,0,1,0,0,0,877,0,31,0
1,0,0,0,0,0,0,0,0,0,349,0,7,0
2,0,2,1,6,3,0,0,0,0,121,6,40,0
1,0,1,0,3,5,1,1,0,0,1103,3,45,0
1,1,1,2,3,2,4,0,0,2,417,7,72,1
1,0,0,2,2,1,0,0,0,0,894,8,37,0
1,0,0,2,6,2,0,1,0,0,229,8,48,0
1,0,2,2,3,6,0,1,0,0,760,6,49,0
2,0,0,2,5,0,0,0,0,0,513,1,82,1
1,0,0,2,5,6,3,1,2,0,1377,4,62,1
1,0,0,0,0,0,0,0,0,0,576,0,6,0
3,0,1,2,0,2,4,1,1,2,219,4,83,1
0,0,1,0,1,4,0,0,2,0,1188,6,67,1
0,0,0,0,0,0,1,0,0,0,208,1,24,0
3,2,2,1,0,1,1,1,2,1,1446,2,86,1
4,1,1,1,4,2,2,1,2,1,762,3,68,1
4,0,1,2,5,2,2,1,1,1,100,0,72,1
2,0,0,0,4,0,1,0,0,0,106,4,36,0
0,0,0,0,1,0,1,0,0,0,666,0,28,0
0,0,0,0,1,1,0,0,0,0,241,1,12,0
1,0,0,1,6,2,0,1,0,0,545,1,46,0
2,1,0,1,6,5,5,0,2,2,715,0,92,1
6,2,1,0,6,0,2,1,1,1,1877,1,93,1
1,0,2,2,3,0,2,0,1,2,1256,2,98,1
2,0,2,0,1,0,1,0,0,0,1094,7,41,0
4,2,2,0,1,3,2,1,0,0,788,1,96,1
4,2,0,2,3,2,0,1,2,0,989,2,60,1
1,1,2,0,3,3,5,0,2,2,1606,8,97,1
0,0,0,0,0,1,1,0,0,0,431,1,31,0
1,0,0,0,1,1,1,0,0,0,295,1,14,0
2,0,2,0,6,2,0,0,0,0,816,7,44,0
1,1,0,0,1,5,2,0,2,0,330,0,79,1
2,0,0,0,1,1,0,0,0,0,451,1,31,0
1,0,0,1,0,1,0,0,0,0,857,8,39,0
0,0,0,0,1,1,0,0,0,0,811,0,27,0
0,0,1,0,0,2,0,1,0,0,208,7,48,0
0,0,1,2,2,5,5,1,0,0,699,6,83,1
1,0,0,0,0,1,1,0,0,0,711,0,29,0
0,0,0,0,1,0,0,0,0,0,353,1,23,0
1,0,1,2,1,0,1,0,0,0,820,5,42,0
2,0,2,1,6,0,5,1,1,0,1236,4,80,1
0,0,0,0,1,1,0,0,0,0,189,1,28,0
4,2,2,0,3,1,4,0,1,1,1339,5,66,1
1,0,2,0,4,4,5,0,0,0,732,8,57,1
1,0,0,0,0,0,1,0,0,0,169,0,17,0
1,0,0,0,0,0,1,0,0,0,523,1,23,0
1,0,0,2,6,1,0,0,0,0,897,3,38,0
0,0,0,0,0,0,1,0,0,0,680,0,13,0
1,0,2,0,2,0,5,1,0,2,1338,7,76,1
5,1,0,1,3,3,1,0,0,0,166,6,91,1
0,0,1,0,5,5,1,0,0,0,999,7,97,1
2,1,0,1,3,6,0,1,2,1,907,8,88,1
0,0,1,1,6,0,1,1,2,0,1242,6,67,1
0,0,1,1,3,2,2,1,0,1,702,0,66,1
4,0,1,2,3,0,5,0,0,2,1525,8,88,1
1,0,0,0,1,1,1,0,0,0,125,0,17,0
1,1,0,1,2,5,5,0,2,0,353,1,58,1
1,0,0,0,1,0,1,0,0,0,623,0,14,0
3,0,0,0,2,4,0,0,0,0,396,2,48,0
5,0,1,1,2,5,3,1,2,0,340,2,98,1
0,0,0,0,1,0,1,0,0,0,609,1,25,0
0,0,0,0,4,5,3,1,1,1,262,0,69,1
2,0,0,0,2,0,0,0,0,0,289,2,31,0
1,0,0,0,0,0,0,0,0,0,441,1,7,0
0,0,0,0,3,1,0,0,0,0,682,8,42,0
1,0,0,0,1,0,0,0,0,0,406,1,22,0
3,0,0,1,6,4,0,1,0,0,1064,2,47,0
1,0,0,0,1,1,0,0,0,0,314,0,15,0
0,0,0,0,1,1,1,0,0,0,424,1,13,0
4,2,1,0,4,4,3,1,1,0,1348,3,67,1
2,0,0,0,0,3,5,0,2,0,1737,6,90,1
0,0,1,2,6,5,1,0,2,0,512,4,52,1
0,0,0,0,2,1,1,0,0,0,885,0,32,0
1,0,0,0,1,1,0,0,0,0,279,0,14,0
1,0,2,1,3,6,0,0,0,0,378,7,42,0
1,0,0,0,1,1,1,0,0,0,157,1,19,0
2,2,2,0,1,4,5,1,1,0,405,4,72,1
1,0,0,0,1,0,1,0,0,0,195,0,3,0
6,1,2,1,5,0,2,1,0,1,1896,3,100,1
3,0,1,0,4,2,0,0,0,0,866,0,47,0
1,0,1,2,0,6,3,0,0,1,1090,8,99,1
1,0,0,0,6,0,0,0,0,0,310,0,39,0
3,2,2,0,0,2,0,0,1,0,1056,0,58,1
1,0,0,0,0,1,0,0,0,0,428,0,13,0
1,0,0,0,1,1,1,0,0,0,787,0,24,0
0,0,0,0,1,1,0,0,0,0,115,8,34,0
0,0,2,1,4,2,2,0,2,1,1275,3,65,1
0,0,0,0,1,1,1,0,0,0,151,0,21,0
1,0,0,0,0,0,1,0,0,0,127,0,3,0
3,0,2,2,4,5,5,1,2,0,828,4,54,1
0,0,2,2,6,4,0,0,0,0,1053,2,42,0
1,0,0,0,0,1,1,0,0,0,576,1,11,0
0,0,0,0,0,1,1,0,0,0,501,0,29,0
5,1,1,1,3,0,0,1,0,1,1080,7,89,1
1,0,0,0,1,0,0,0,0,0,515,0,21,0
2,0,2,0,6,2,1,0,0,0,510,6,41,0
2,0,0,0,1,0,1,0,0,0,493,1,30,0
0,0,2,2,3,6,1,0,0,0,800,8,43,0
1,0,2,2,0,5,5,1,0,2,1320,7,88,1
2,0,0,1,1,2,1,0,0,0,171,1,41,0
4,1,1,1,5,5,0,0,0,0,1289,0,87,1
1,0,1,2,2,3,4,1,0,0,1495,5,96,1
2,0,0,2,2,1,1,0,0,0,191,0,38,0
4,1,0,1,0,2,4,0,0,2,1246,5,78,1
1,0,0,0,0,0,1,0,0,0,704,1,14,0
2,2,1,1,3,3,4,0,2,0,1072,2,80,1
1,0,0,0,1,1,0,0,0,0,395,0,24,0
0,0,0,0,0,0,0,0,0,0,598,1,17,0
0,0,0,0,0,1,1,0,0,0,718,1,17,0
1,1,2,1,4,6,3,1,1,0,480,6,79,1
0,0,2,0,5,4,2,1,2,2,851,0,77,1
1,0,0,0,1,0,1,0,0,0,453,0,4,0
1,0,0,0,1,0,0,0,0,0,351,1,18,0
5,2,2,0,5,5,4,1,2,0,803,8,80,1
0,0,1,2,3,4,5,1,1,1,1734,4,99,1
0,0,0,0,5,1,1,0,0,0,162,7,37,0
1,0,2,1,6,5,4,0,1,1,268,2,74,1
0,0,1,0,4,2,2,1,0,0,328,2,64,1
5,0,2,1,2,6,1,1,2,0,1093,2,75,1
0,0,0,0,4,6,1,1,1,1,587,7,67,1
5,0,0,2,5,6,2,0,2,1,1647,1,92,1
0,0,0,0,1,1,1,0,0,0,254,1,6,0
6,2,0,1,5,5,3,1,1,0,1186,6,95,1
1,0,0,0,1,1,1,0,0,0,371,0,1,0
1,0,0,0,1,1,1,0,0,0,376,1,12,0
1,0,0,0,1,1,0,0,0,0,299,1,12,0
5,0,1,2,0,5,0,0,0,1,300,8,86,1
1,0,0,0,1,0,1,0,0,0,357,0,13,0
0,0,0,0,0,0,0,0,0,0,406,0,4,0
0,0,2,0,3,5,5,0,0,2,477,4,90,1
1,0,0,2,0,1,1,0,0,0,887,6,37,0
5,1,1,0,6,0,2,0,1,1,781,0,88,1
1,0,0,0,1,1,0,0,0,0,603,3,33,0
3,0,2,1,0,1,4,1,0,2,1417,1,78,1
2,0,0,0,0,4,5,1,1,0,138,7,56,1
0,0,0,0,0,1,1,0,0,0,255,1,19,0
0,0,1,1,3,6,5,0,2,0,562,0,50,1
3,0,0,2,4,2,1,1,0,0,920,0,49,0
5,0,1,2,6,2,0,1,1,2,515,2,80,1
0,0,2,0,2,5,3,0,2,2,835,7,70,1
1,0,0,0,0,0,0,0,0,0,297,0,10,0
4,0,1,1,0,6,4,1,1,2,1808,7,92,1
0,0,0,0,1,0,1,0,0,0,503,0,2,0
0,0,2,2,4,3,5,0,2,0,577,1,51,1
0,0,0,0,1,0,1,0,0,0,416,0,4,0
2,0,0,0,5,0,0,0,0,0,276,0,31,0
0,0,0,1,4,0,0,0,0,0,937,1,39,0
1,0,0,0,0,0,0,0,0,0,536,1,14,0
5,1,1,0,5,4,4,0,1,0,1665,0,94,1
1,1,0,0,2,1,3,0,2,1,1233,2,75,1
1,0,0,0,6,6,5,1,0,0,132,7,56,1
0,0,0,0,0,0,0,0,0,0,390,1,10,0
3,2,0,0,1,5,2,1,1,0,457,0,88,1
1,1,2,0,5,6,2,1,1,0,1242,3,76,1
0,0,0,0,0,1,0,0,0,0,575,0,24,0
0,0,0,0,0,0,1,0,0,0,609,2,35,0
0,0,0,0,0,1,1,0,0,0,314,1,20,0
1,0,0,0,4,1,0,0,0,0,206,0,32,0
1,0,0,1,4,0,0,0,2,1,1313,5,68,1
1,1,0,0,2,1,0,0,2,0,944,3,53,1
1,0,0,1,4,3,0,1,0,0,396,3,48,0
3,0,1,1,1,3,5,0,2,1,652,3,78,1
0,0,0,2,4,0,1,0,0,0,379,1,42,0
3,1,0,1,1,2,4,0,2,0,1352,2,59,1
4,0,0,1,6,4,3,0,2,1,1047,4,73,1
1,0,0,0,0,0,1,0,0,0,322,0,1,0
1,0,1,0,0,3,5,0,1,2,907,7,75,1
0,0,1,0,0,4,0,1,0,0,834,4,89,1
2,0,0,0,0,0,1,0,0,0,785,4,30,0
1,0,0,0,0,1,1,0,0,0,241,1,20,0
1,0,0,0,1,0,0,0,0,0,494,1,23,0
0,0,1,1,5,4,4,0,2,0,1370,5,67,1
0,0,0,0,3,2,3,0,1,1,458,8,94,1
0,0,0,1,1,4,0,1,2,2,1539,3,90,1
5,0,1,1,2,4,5,1,1,0,229,5,96,1
1,0,1,2,4,6,0,0,0,0,1062,8,44,0
4,1,1,2,2,6,5,0,0,1,278,1,86,1
1,1,0,0,1,2,0,0,1,0,408,3,50,1
0,0,1,2,4,1,3,1,1,1,1420,0,66,1
0,0,0,0,0,0,1,0,0,0,521,5,37,0
5,1,1,2,5,5,4,1,1,1,1261,2,83,1
0,0,0,1,1,1,1,0,0,0,395,0,39,0
1,0,0,0,1,1,0,0,0,0,733,0,18,0
4,1,0,0,6,5,5,0,0,0,339,0,91,1
2,0,0,1,2,2,0,0,0,0,310,8,40,0
0,0,1,0,2,3,4,0,2,1,348,0,90,1
3,0,1,1,1,0,5,1,2,0,705,7,51,1
2,0,0,2,1,1,1,0,0,0,805,1,37,0
3,0,0,2,4,0,2,0,1,2,1822,3,93,1
2,0,1,0,4,5,1,0,1,0,500,0,57,1
1,0,0,0,0,1,0,0,0,0,602,1,10,0
4,2,0,2,2,3,1,1,1,1,863,0,77,1
1,0,0,1,2,1,0,0,0,0,320,7,36,0
3,1,1,0,6,5,3,1,0,2,1324,1,94,1
0,0,0,0,1,1,1,0,0,0,167,1,18,0
0,0,0,0,1,1,1,0,0,0,279,1,11,0
4,0,0,0,6,3,2,1,0,1,1809,4,90,1
4,2,1,0,0,6,0,0,1,0,714,7,63,1
1,0,0,0,1,0,1,0,0,0,350,0,15,0
1,0,0,0,1,0,1,0,0,0,695,1,15,0
3,1,2,2,3,5,0,1,2,2,1278,0,72,1
0,0,0,0,4,0,0,0,0,0,427,7,33,0
1,1,0,0,2,2,3,1,0,1,697,8,88,1
0,0,2,0,6,0,4,0,2,1,747,4,81,1
2,0,0,0,5,1,0,0,0,0,647,5,34,0
0,0,0,0,0,1,1,0,0,0,596,1,18,0
0,0,0,0,1,4,0,0,0,0,485,8,43,0
5,2,2,2,4,5,0,1,1,0,338,2,78,1
1,0,0,0,1,1,1,0,0,0,171,1,2,0
4,1,0,2,2,0,5,0,0,0,1521,2,76,1
1,1,0,0,1,0,3,0,0,0,1686,7,88,1
3,0,0,0,0,6,5,0,1,0,618,0,96,1
1,0,0,0,0,0,0,0,0,0,310,0,8,0
1,0,0,0,0,0,0,0,0,0,384,1,23,0
1,0,2,2,4,1,0,0,0,0,128,8,45,0
0,0,0,0,1,0,0,0,0,0,842,0,27,0
1,0,0,0,1,0,1,0,0,0,789,0,27,0
1,0,0,0,1,1,0,0,0,0,626,0,23,0
0,0,0,1,0,4,1,1,1,0,690,8,52,1
0,0,1,1,0,3,2,1,2,2,738,7,92,1
1,0,0,0,1,1,0,0,0,0,171,1,28,0
2,0,0,2,3,5,0,1,1,2,1448,1,86,1
0,0,0,0,1,1,0,0,0,0,272,0,15,0
1,0,1,0,4,6,1,0,0,0,576,6,46,0
3,1,2,2,4,2,5,1,1,1,1465,6,92,1
4,1,0,1,0,0,2,1,1,0,572,2,62,1
0,0,0,0,0,0,1,0,0,0,447,0,3,0
1,0,0,0,1,0,1,0,0,0,736,0,22,0
0,0,1,0,2,5,3,1,2,1,1210,5,97,1
4,0,0,1,0,3,3,1,1,1,1041,0,69,1
0,0,0,0,1,0,1,0,0,0,320,0,4,0
2,0,0,1,3,0,1,0,0,0,775,8,39,0
4,2,1,1,4,6,1,0,1,1,1113,6,87,1
5,1,1,1,0,0,4,0,0,1,814,0,78,1
5,1,1,0,3,2,2,1,1,0,1454,3,97,1
0,0,0,0,5,1,0,0,0,0,804,1,31,0
0,0,0,1,1,0,1,0,0,0,138,7,39,0
3,2,2,1,2,0,5,1,2,0,748,6,84,1
3,1,2,0,6,3,0,0,1,1,1129,5,73,1
1,0,0,0,1,1,0,0,0,0,608,0,21,0
1,1,1,0,2,4,3,0,2,2,288,1,68,1
2,1,0,2,6,4,3,1,0,1,257,4,75,1
2,1,2,2,2,1,3,1,1,0,1379,8,64,1
1,0,2,2,4,6,1,1,0,0,1057,4,58,1
4,2,1,2,5,5,0,0,1,1,402,3,81,1
1,0,0,0,1,1,1,0,0,0,165,0,19,0
2,1,2,0,2,5,4,0,1,0,588,1,52,1
0,0,0,0,0,0,1,0,0,0,575,1,19,0
3,1,2,0,1,1,2,0,0,1,668,8,71,1
0,0,0,0,1,0,0,0,0,0,185,1,22,0
2,0,1,1,5,5,0,1,2,0,583,1,77,1
4,0,2,2,6,4,4,1,1,0,587,1,73,1
6,1,1,2,5,3,5,0,1,0,395,1,98,1
0,0,0,0,1,1,1,0,0,0,360,0,22,0
4,1,2,0,2,4,3,1,2,0,604,4,62,1
1,1,1,2,2,6,2,0,2,2,171,0,100,1
5,0,1,2,3,2,5,1,2,0,1195,3,88,1
3,0,1,1,2,0,1,1,0,0,428,7,56,1
2,2,1,0,2,6,0,1,1,2,945,5,80,1
3,0,0,2,2,4,0,1,1,2,1593,8,91,1
2,1,2,0,6,0,5,0,2,1,1720,2,94,1
1,0,0,0,0,1,1,0,0,0,394,0,0,0
0,0,0,0,0,0,1,0,0,0,427,1,14,0
1,1,0,2,4,6,2,1,0,0,272,6,61,1
1,0,1,1,6,4,0,0,0,0,147,8,47,0
4,2,0,0,3,1,2,0,0,1,1365,6,82,1
2,0,0,1,1,4,0,0,2,2,991,7,76,1
3,0,0,2,1,1,2,1,2,1,882,2,86,1
1,0,1,2,5,1,3,0,1,0,398,0,55,1
1,0,0,0,4,1,0,0,0,0,478,7,37,0
0,0,0,0,1,0,1,0,0,0,507,0,10,0
3,2,1,2,4,2,0,0,2,0,206,5,91,1
1,0,0,0,2,0,0,0,0,0,359,8,30,0
3,1,1,2,2,1,4,0,2,0,633,2,79,1
3,1,1,0,0,2,5,1,0,0,633,1,64,1
0,0,0,1,6,6,1,0,0,0,865,5,40,0
2,1,2,1,4,2,3,0,1,0,1106,2,55,1
3,0,0,0,0,1,1,0,1,1,434,7,71,1
0,0,0,1,2,5,4,1,1,0,1109,1,55,1
6,0,0,1,0,1,2,0,0,2,1141,4,92,1
4,0,2,0,4,6,4,0,1,0,604,7,72,1
0,0,0,1,5,5,0,1,1,2,317,5,86,1
0,0,0,0,0,1,1,0,0,0,564,1,19,0
5,0,1,0,5,4,3,1,2,2,1265,2,76,1
0,0,0,0,1,1,0,0,0,0,861,0,27,0
4,1,0,1,2,1,1,1,0,0,526,2,70,1
3,0,1,2,6,5,0,0,0,0,711,7,49,0
2,2,2,0,2,5,0,1,2,0,509,7,55,1
3,1,1,2,4,3,0,1,1,0,481,6,57,1
3,0,0,2,2,3,5,0,2,2,1561,2,80,1
4,2,2,2,0,2,3,1,0,0,1078,4,63,1
0,0,0,0,1,0,1,0,0,0,402,0,19,0
0,0,2,0,4,3,3,0,1,2,1264,4,70,1
2,0,2,0,6,4,0,0,0,0,1047,2,45,0
1,1,0,0,3,5,2,1,2,2,1031,7,100,1
2,1,0,0,1,0,5,1,2,0,988,8,79,1
0,0,0,0,1,0,0,0,0,0,187,1,2,0
3,2,2,2,5,3,2,1,2,0,908,4,58,1
0,0,0,0,0,0,0,0,0,0,214,0,11,0
1,0,0,1,5,1,5,0,1,2,1717,8,89,1
0,0,0,0,1,1,0,0,0,0,585,1,24,0
0,0,0,0,0,0,1,0,0,0,348,1,2,0
1,0,0,0,0,0,1,0,0,0,391,1,2,0
1,0,0,0,0,0,1,0,0,0,312,1,6,0
4,2,2,2,2,0,3,1,1,2,1310,7,94,1
0,0,0,0,0,1,1,0,0,0,666,0,29,0
2,0,0,0,3,1,0,0,0,0,606,5,34,0
3,0,0,1,5,1,3,1,1,0,575,8,57,1
1,0,0,0,1,0,1,0,0,0,840,1,28,0
2,1,0,2,1,2,5,0,2,0,1088,2,53,1
0,0,0,0,0,1,0,0,0,0,525,1,22,0
0,0,0,0,4,0,0,0,0,0,467,4,38,0
1,0,0,2,0,6,0,1,0,0,981,1,45,0
1,0,2,0,3,2,2,1,0,2,647,2,79,1
4,2,2,0,5,0,3,1,0,0,1700,1,88,1
0,0,0,2,0,6,1,1,0,2,698,7,71,1
4,1,2,0,1,5,2,1,0,0,1837,3,97,1
3,0,0,1,2,2,4,0,0,0,644,5,56,1
6,1,1,2,5,1,1,1,0,0,1742,6,91,1
3,1,2,2,2,0,3,0,0,0,1159,1,52,1
1,0,0,0,1,1,0,0,0,0,544,0,10,0
0,0,2,0,5,5,5,1,1,0,923,8,50,1
2,0,0,2,2,1,0,0,0,0,946,4,38,0
4,0,2,1,3,5,1,1,2,1,1428,6,67,1
1,1,0,0,4,2,3,0,2,2,681,3,99,1
1,0,0,0,1,0,0,0,0,0,128,1,11,0
1,0,0,0,5,1,0,0,0,0,849,0,30,0
2,0,2,2,2,0,0,0,0,0,1019,4,47,0
0,0,1,0,6,5,4,0,1,1,682,2,73,1
3,2,2,0,0,2,4,0,1,1,300,2,91,1
3,1,0,0,0,3,1,1,0,1,259,5,91,1
4,1,2,2,4,6,3,1,2,1,1403,6,86,1
3,2,1,0,1,4,1,1,2,0,1037,2,56,1
4,2,0,2,1,3,3,0,2,0,1244,5,90,1
1,0,0,0,0,0,1,0,0,0,685,1,15,0
0,0,0,0,0,1,1,0,0,0,291,1,5,0
1,0,0,0,6,0,0,0,0,0,902,6,37,0
1,0,0,0,1,0,0,0,0,0,519,1,6,0
0,0,0,0,1,0,0,0,0,0,313,1,0,0
2,2,1,1,6,3,3,0,0,2,1403,7,73,1
3,2,1,0,6,5,2,0,2,2,1377,6,97,1
1,0,1,1,4,0,1,1,0,0,281,2,49,0
0,0,2,2,0,5,4,0,0,2,1209,0,90,1
4,0,1,2,0,0,5,0,0,1,521,3,72,1
6,2,1,0,6,4,4,1,1,2,192,7,90,1
1,0,0,0,1,0,1,0,0,0,112,1,2,0
2,0,0,0,0,4,0,1,0,0,394,2,48,0
0,0,0,0,1,1,1,0,0,0,794,2,32,0
1,0,0,0,0,0,0,0,0,0,252,1,7,0
1,0,0,0,0,1,1,0,0,0,364,1,12,0
0,0,0,0,0,0,0,0,0,0,604,1,15,0
1,0,0,0,0,1,1,0,0,0,666,1,14,0
1,0,0,0,0,1,0,0,0,0,119,1,8,0
4,2,0,0,6,4,5,0,1,2,933,7,70,1
0,0,0,0,0,1,0,0,0,0,351,1,10,0
3,0,0,1,6,4,2,0,0,0,1087,4,71,1
2,2,1,1,6,5,1,1,0,0,1613,8,76,1
0,0,0,1,5,0,1,1,1,0,1350,8,72,1
2,0,1,2,2,6,1,0,0,0,379,3,40,0
2,1,0,1,4,2,0,0,2,0,1346,7,84,1
0,0,0,0,0,1,1,0,0,0,490,1,0,0
0,0,2,0,6,6,5,1,2,0,822,6,68,1
2,1,0,2,0,0,3,1,0,1,119,3,76,1
0,0,2,2,2,1,0,1,2,0,579,7,95,1
0,0,1,1,5,5,0,0,0,0,501,6,46,0
1,0,0,0,1,0,0,0,0,0,679,0,14,0
0,0,0,0,0,0,1,0,0,0,333,1,8,0
0,0,0,0,1,1,0,0,0,0,537,0,24,0
1,0,1,1,0,5,1,0,0,0,607,5,41,0
0,0,0,1,3,4,3,1,0,1,498,5,66,1
0,0,0,0,0,1,0,0,0,0,355,0,10,0
1,0,0,0,1,0,0,0,0,0,128,1,21,0
0,0,1,0,0,3,1,1,0,0,783,8,55,1
0,0,0,0,6,1,0,0,0,0,740,7,30,0
0,0,0,0,3,2,5,0,0,0,1005,0,74,1
2,0,0,2,3,0,0,0,0,0,793,0,38,0
0,0,1,1,0,4,3,0,2,2,1377,0,71,1
3,1,1,2,4,0,2,0,1,0,1159,5,58,1
1,0,0,0,4,5,0,0,2,0,1405,8,75,1
1,0,0,0,3,1,1,0,0,0,290,3,32,0
0,0,0,0,0,0,1,0,0,0,698,1,17,0
2,1,2,2,6,1,1,1,1,2,802,4,65,1
0,0,2,2,5,5,0,0,0,0,586,8,47,0
0,0,1,0,1,5,1,0,1,0,1467,7,71,1
5,1,2,2,2,6,4,1,2,1,957,5,88,1
0,0,0,0,1,0,1,0,0,0,324,0,20,0
1,0,1,2,1,1,3,1,2,1,520,6,81,1
0,0,0,0,1,0,0,0,0,0,466,0,23,0
0,0,1,1,1,5,4,1,0,0,507,3,71,1
0,0,0,0,2,0,1,0,0,0,967,8,36,0
0,0,0,0,1,0,0,0,0,0,963,4,31,0
0,0,0,0,0,1,0,0,0,0,446,0,12,0
1,0,0,0,2,1,0,0,0,0,1063,8,39,0
3,2,0,0,1,1,1,0,2,1,1522,5,79,1
2,0,1,2,1,0,0,0,0,0,974,8,40,0
0,0,0,1,1,0,1,0,0,0,993,2,37,0
4,1,0,2,0,6,3,0,0,2,894,8,65,1
